timestamp,aggregate,temperature,holiday
2023-01-01 00:00:00,1061.3611098049832,13.082550900632311,0
2023-01-01 00:01:00,426.42476637501,15.82429824038142,0
2023-01-01 00:02:00,558.0461851289876,15.048126564638698,0
2023-01-01 00:03:00,508.2678873887604,15.024868875529666,0
2023-01-01 00:04:00,513.9163066751505,15.434219435164316,0
2023-01-01 00:05:00,495.21680815444546,14.64448272047279,0
2023-01-01 00:06:00,532.7090126994592,16.133582917561796,0
2023-01-01 00:07:00,397.3109932930319,15.150195202773203,0
2023-01-01 00:08:00,483.38421884502003,15.584809511635926,0
2023-01-01 00:09:00,582.0123848676362,16.915194344304258,0
2023-01-01 00:10:00,574.8543917661852,13.979807275362091,0
2023-01-01 00:11:00,530.8011862427127,14.826437570001822,0
2023-01-01 00:12:00,512.6525161661791,15.557392641867919,0
2023-01-01 00:13:00,477.3351353798179,14.22571346326745,0
2023-01-01 00:14:00,620.5413211493538,14.07016507052791,0
2023-01-01 00:15:00,512.6561361714854,15.314796759654985,0
2023-01-01 00:16:00,415.4578007666696,14.006196599376482,0
2023-01-01 00:17:00,472.8804591558939,14.381787934775936,0
2023-01-01 00:18:00,504.50512772531613,16.543640264135778,0
2023-01-01 00:19:00,583.4367620549383,15.094992425468064,0
2023-01-01 00:20:00,579.1767813554252,15.420984383052737,0
2023-01-01 00:21:00,605.7322892867826,15.33057935314894,0
2023-01-01 00:22:00,502.4737537073381,14.53901683052401,0
2023-01-01 00:23:00,541.8283406554173,14.465305482890724,0
2023-01-01 00:24:00,462.84868821168914,14.50503692326542,0
2023-01-01 00:25:00,481.75494844431944,13.04025271096965,0
2023-01-01 00:26:00,500.7208806795415,15.52815149747619,0
2023-01-01 00:27:00,525.9198858604128,13.66742479500605,0
2023-01-01 00:28:00,499.3422905962281,15.616471194744163,0
2023-01-01 00:29:00,532.1773531287164,14.734972771474782,0
2023-01-01 00:30:00,474.39355007031537,17.209126371046445,0
2023-01-01 00:31:00,539.9547373122451,13.666546419219506,0
2023-01-01 00:32:00,624.5981396198998,17.28908551497182,0
2023-01-01 00:33:00,493.09192033078676,14.577937291536132,0
2023-01-01 00:34:00,466.3109882986013,14.792839975053386,0
2023-01-01 00:35:00,580.9524836942634,16.194262669668685,0
2023-01-01 00:36:00,502.66047676373336,15.658917326131029,0
2023-01-01 00:37:00,569.0386226255293,16.424274753566515,0
2023-01-01 00:38:00,527.0523156618096,15.411458404121273,0
2023-01-01 00:39:00,518.8006309365629,14.961492717967445,0
2023-01-01 00:40:00,530.0979139872941,14.566292327342206,0
2023-01-01 00:41:00,546.3624759448143,14.28032886024508,0
2023-01-01 00:42:00,556.276723307067,15.702241305082772,0
2023-01-01 00:43:00,523.289716473542,14.752851288294758,0
2023-01-01 00:44:00,510.99042216481035,16.428598140391188,0
2023-01-01 00:45:00,607.5481215313608,15.088078568764221,0
2023-01-01 00:46:00,551.9278374886078,15.22127313448193,0
2023-01-01 00:47:00,539.2028953765742,16.379085773216175,0
2023-01-01 00:48:00,541.644730858294,14.650067320081044,0
2023-01-01 00:49:00,631.0709044236382,13.460428996765867,0
2023-01-01 00:50:00,620.1722529645731,13.542092853979698,0
2023-01-01 00:51:00,568.2770728721821,16.175679519735965,0
2023-01-01 00:52:00,505.06281602792075,16.402995836053755,0
2023-01-01 00:53:00,570.1434742636148,12.75396166224763,0
2023-01-01 00:54:00,599.1045927325554,12.69168789313647,0
2023-01-01 00:55:00,592.2381026501172,15.85586003654304,0
2023-01-01 00:56:00,672.4836401877216,15.489715914038397,0
2023-01-01 00:57:00,521.3568518457931,13.895504210946283,0
2023-01-01 00:58:00,501.8635168068365,16.36115339578521,0
2023-01-01 00:59:00,561.7911684840303,16.304278515598824,0
2023-01-01 01:00:00,588.219686020589,16.446675652652868,0
2023-01-01 01:01:00,553.371573836249,15.076328220792051,0
2023-01-01 01:02:00,582.7069823462576,15.718505361878982,0
2023-01-01 01:03:00,557.3847660746181,15.566692508017345,0
2023-01-01 01:04:00,589.4784197945496,14.556502036995122,0
2023-01-01 01:05:00,660.3259170908677,17.047424988719374,0
2023-01-01 01:06:00,533.9503428015202,15.856334956603007,0
2023-01-01 01:07:00,598.1845471938453,15.215697368306838,0
2023-01-01 01:08:00,545.3044005820183,14.433786452608558,0
2023-01-01 01:09:00,579.3433115495945,17.121138743785096,0
2023-01-01 01:10:00,516.7217191783188,14.875532462199722,0
2023-01-01 01:11:00,470.802648581022,14.002617684322813,0
2023-01-01 01:12:00,591.331918732068,14.524301549239237,0
2023-01-01 01:13:00,499.6187573299375,16.35610163269568,0
2023-01-01 01:14:00,499.44156398032175,14.675226134509469,0
2023-01-01 01:15:00,553.0734162769127,15.897322651543755,0
